sample_id,layout_points,structure,fixture,sequence,design,p_sim_mm,pass_in_model,efficiency_factor,current_factor,voltage_factor,travel_speed_factor,conductivity_factor_q235b,conductivity_factor_qt450_10,alpha_factor_q235b,alpha_factor_qt450_10,young_factor_q235b,young_factor_qt450_10,fixture_stiffness_factor,initial_eccentricity_mm
530,6,baseline,rigid,S2,baseline-rigid-6P-S2,0.060827,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,6,baseline,rigid,S3,baseline-rigid-6P-S3,0.060827,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,6,baseline,compliant,S1,baseline-compliant-6P-S1,0.081769,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,6,baseline,compliant,S2,baseline-compliant-6P-S2,0.057883,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,6,baseline,compliant,S3,baseline-compliant-6P-S3,0.057883,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,6,flex,rigid,S1,flex-rigid-6P-S1,0.076526,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,6,flex,rigid,S2,flex-rigid-6P-S2,0.056403,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,6,flex,rigid,S3,flex-rigid-6P-S3,0.056403,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,6,flex,compliant,S1,flex-compliant-6P-S1,0.069821,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,6,flex,compliant,S2,flex-compliant-6P-S2,0.0545,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,6,flex,compliant,S3,flex-compliant-6P-S3,0.0545,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,8,baseline,rigid,S1,baseline-rigid-8P-S1,0.101124,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,8,baseline,rigid,S2,baseline-rigid-8P-S2,0.058467,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,8,baseline,rigid,S3,baseline-rigid-8P-S3,0.058467,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,8,baseline,compliant,S1,baseline-compliant-8P-S1,0.088125,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,8,baseline,compliant,S2,baseline-compliant-8P-S2,0.056008,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,8,baseline,compliant,S3,baseline-compliant-8P-S3,0.056008,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,8,flex,rigid,S1,flex-rigid-8P-S1,0.08164,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,8,flex,rigid,S2,flex-rigid-8P-S2,0.054782,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,8,flex,rigid,S3,flex-rigid-8P-S3,0.054782,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,8,flex,compliant,S1,flex-compliant-8P-S1,0.073408,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,8,flex,compliant,S2,flex-compliant-8P-S2,0.053216,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
530,8,flex,compliant,S3,flex-compliant-8P-S3,0.053216,False,1.0568954717505363,1.0287736290006997,1.0829484852428584,1.040425428246988,0.9392937560686214,0.9661304015878791,1.0221752612495705,0.9577909018689047,1.0336830511442519,0.9961525661874631,1.0999494587236875,-0.023956393502206318
531,4,baseline,rigid,S1,baseline-rigid-4P-S1,0.038022,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,4,baseline,rigid,S2,baseline-rigid-4P-S2,0.035863,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,4,baseline,rigid,S3,baseline-rigid-4P-S3,0.035863,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,4,baseline,compliant,S1,baseline-compliant-4P-S1,0.036028,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,4,baseline,compliant,S2,baseline-compliant-4P-S2,0.036457,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,4,baseline,compliant,S3,baseline-compliant-4P-S3,0.036457,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,4,flex,rigid,S1,flex-rigid-4P-S1,0.035596,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,4,flex,rigid,S2,flex-rigid-4P-S2,0.03692,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,4,flex,rigid,S3,flex-rigid-4P-S3,0.03692,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,4,flex,compliant,S1,flex-compliant-4P-S1,0.035708,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,4,flex,compliant,S2,flex-compliant-4P-S2,0.037577,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,4,flex,compliant,S3,flex-compliant-4P-S3,0.037577,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,6,baseline,rigid,S1,baseline-rigid-6P-S1,0.052829,False,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,6,baseline,rigid,S2,baseline-rigid-6P-S2,0.039782,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,6,baseline,rigid,S3,baseline-rigid-6P-S3,0.039782,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,6,baseline,compliant,S1,baseline-compliant-6P-S1,0.046746,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,6,baseline,compliant,S2,baseline-compliant-6P-S2,0.039649,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,6,baseline,compliant,S3,baseline-compliant-6P-S3,0.039649,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,6,flex,rigid,S1,flex-rigid-6P-S1,0.044022,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,6,flex,rigid,S2,flex-rigid-6P-S2,0.03967,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,6,flex,rigid,S3,flex-rigid-6P-S3,0.03967,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,6,flex,compliant,S1,flex-compliant-6P-S1,0.041605,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,6,flex,compliant,S2,flex-compliant-6P-S2,0.039781,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,6,flex,compliant,S3,flex-compliant-6P-S3,0.039781,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,8,baseline,rigid,S1,baseline-rigid-8P-S1,0.06684,False,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,8,baseline,rigid,S2,baseline-rigid-8P-S2,0.041428,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,8,baseline,rigid,S3,baseline-rigid-8P-S3,0.041428,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,8,baseline,compliant,S1,baseline-compliant-8P-S1,0.057141,False,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,8,baseline,compliant,S2,baseline-compliant-8P-S2,0.040998,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,8,baseline,compliant,S3,baseline-compliant-8P-S3,0.040998,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,8,flex,rigid,S1,flex-rigid-8P-S1,0.052328,False,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,8,flex,rigid,S2,flex-rigid-8P-S2,0.040837,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,8,flex,rigid,S3,flex-rigid-8P-S3,0.040837,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,8,flex,compliant,S1,flex-compliant-8P-S1,0.047496,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,8,flex,compliant,S2,flex-compliant-8P-S2,0.040722,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
531,8,flex,compliant,S3,flex-compliant-8P-S3,0.040722,True,1.0857994914739577,1.0960899946943379,0.9572539032882547,1.039967142955831,1.0342383727163125,1.089865206514251,0.9948992569623741,1.0305657628129226,0.9888263526601792,1.0129717540628986,1.1873849415854476,0.02051660607199697
532,4,baseline,rigid,S1,baseline-rigid-4P-S1,0.029658,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,4,baseline,rigid,S2,baseline-rigid-4P-S2,0.024269,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,4,baseline,rigid,S3,baseline-rigid-4P-S3,0.024269,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,4,baseline,compliant,S1,baseline-compliant-4P-S1,0.026212,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,4,baseline,compliant,S2,baseline-compliant-4P-S2,0.024435,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,4,baseline,compliant,S3,baseline-compliant-4P-S3,0.024435,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,4,flex,rigid,S1,flex-rigid-4P-S1,0.025002,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,4,flex,rigid,S2,flex-rigid-4P-S2,0.024693,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,4,flex,rigid,S3,flex-rigid-4P-S3,0.024693,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,4,flex,compliant,S1,flex-compliant-4P-S1,0.024316,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,4,flex,compliant,S2,flex-compliant-4P-S2,0.025141,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,4,flex,compliant,S3,flex-compliant-4P-S3,0.025141,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,6,baseline,rigid,S1,baseline-rigid-6P-S1,0.043457,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,6,baseline,rigid,S2,baseline-rigid-6P-S2,0.027543,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,6,baseline,rigid,S3,baseline-rigid-6P-S3,0.027543,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,6,baseline,compliant,S1,baseline-compliant-6P-S1,0.036684,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,6,baseline,compliant,S2,baseline-compliant-6P-S2,0.027172,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,6,baseline,compliant,S3,baseline-compliant-6P-S3,0.027172,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,6,flex,rigid,S1,flex-rigid-6P-S1,0.033439,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,6,flex,rigid,S2,flex-rigid-6P-S2,0.027076,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,6,flex,rigid,S3,flex-rigid-6P-S3,0.027076,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,6,flex,compliant,S1,flex-compliant-6P-S1,0.030312,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,6,flex,compliant,S2,flex-compliant-6P-S2,0.027066,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,6,flex,compliant,S3,flex-compliant-6P-S3,0.027066,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,8,baseline,rigid,S1,baseline-rigid-8P-S1,0.056336,False,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,8,baseline,rigid,S2,baseline-rigid-8P-S2,0.028915,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,8,baseline,rigid,S3,baseline-rigid-8P-S3,0.028915,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,8,baseline,compliant,S1,baseline-compliant-8P-S1,0.046569,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,8,baseline,compliant,S2,baseline-compliant-8P-S2,0.028321,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,8,baseline,compliant,S3,baseline-compliant-8P-S3,0.028321,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,8,flex,rigid,S1,flex-rigid-8P-S1,0.041532,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,8,flex,rigid,S2,flex-rigid-8P-S2,0.02808,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,8,flex,rigid,S3,flex-rigid-8P-S3,0.02808,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,8,flex,compliant,S1,flex-compliant-8P-S1,0.036207,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,8,flex,compliant,S2,flex-compliant-8P-S2,0.027883,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
532,8,flex,compliant,S3,flex-compliant-8P-S3,0.027883,True,0.955842641555777,1.0982382413522407,1.040215016052821,1.0923427221073585,1.0143975909237002,1.0731697078654563,0.9728730199245361,0.9651292597807648,0.9732238540710915,1.0377115418777783,1.1818248380087297,0.014001088718748209
533,4,baseline,rigid,S1,baseline-rigid-4P-S1,0.045303,True,1.0088571131305222,1.0501000575305077,0.9000153368778656,1.013621242930957,0.9795403823977604,1.0299954001841665,0.978077581007015,1.0087311212082462,1.0137724590086066,1.0435856143873052,0.9642852727682375,-0.005952143463849931
533,4,baseline,rigid,S2,baseline-rigid-4P-S2,0.027899,True,1.0088571131305222,1.0501000575305077,0.9000153368778656,1.013621242930957,0.9795403823977604,1.0299954001841665,0.978077581007015,1.0087311212082462,1.0137724590086066,1.0435856143873052,0.9642852727682375,-0.005952143463849931
