step,time_s,source_center_s_mm,source_step_j,physical_birth_mass_kg,effective_birth_mass_kg,birth_enthalpy_j,convection_step_j,radiation_step_j,fe_enthalpy_change_j,expected_change_j,step_defect_j,cumulative_defect_j,predicted_capacity_mix_j,q235_mix_j,qt_mix_j,weld_mix_j,unexplained_step_j
  6.400000000000000E+01,  1.820000000000000E+01, -2.737500000000004E+00,  2.475000000000001E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.843082801610448E+00,  2.058582922857344E+00,  2.083203713637340E+01,  2.084833427553222E+01,  1.629713915881936E-02,  2.589110137448642E-01,  1.629199139621803E-02, -3.580397606680418E-03,  1.693422367251744E-02,  2.938165330381006E-03,  5.147762601333261E-06
  6.500000000000000E+01,  1.825000000000000E+01, -2.662500000000001E+00,  2.474999999999998E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.844062240306049E+00,  2.060995053874227E+00,  2.082763965812046E+01,  2.084494270581971E+01,  1.730304769924729E-02,  2.762140614440796E-01,  1.729788790544460E-02, -3.457851283269238E-03,  1.762075081190245E-02,  3.134988376811393E-03,  5.159793802687884E-06
  6.600000000000000E+01,  1.830000000000000E+01, -2.587500000000002E+00,  2.474999999999996E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.845041058229500E+00,  2.063498584005173E+00,  2.082716629732749E+01,  2.084146035776529E+01,  1.429406043779480E-02,  2.905081218818850E-01,  1.429038430549792E-02, -3.334428942708342E-03,  1.377001631452475E-02,  3.854796933681504E-03,  3.676132296881116E-06
  6.700000000000000E+01,  1.834999999999999E+01, -2.512500000000006E+00,  2.474999999999999E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.846019920797269E+00,  2.066147738788336E+00,  2.083098037043237E+01,  2.083783234041439E+01,  6.851969982015760E-03,  2.973600918639931E-01,  6.846740347388554E-03, -3.253456888749927E-03,  5.489979126168955E-03,  4.610218109969527E-03,  5.229634627205645E-06
  6.800000000000000E+01,  1.840000000000000E+01, -2.437500000000007E+00,  2.474999999999996E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.846996223222376E+00,  2.068815887791680E+00,  2.082734416643507E+01,  2.083418788898591E+01,  6.843722550840425E-03,  3.042038144149046E-01,  6.840737414845359E-03, -3.192805390801388E-03,  5.419469303814635E-03,  4.614073501832111E-03,  2.985135995066390E-06
  6.900000000000000E+01,  1.845000000000000E+01, -2.362500000000004E+00,  2.474999999999999E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.847971231780098E+00,  2.071554869675355E+00,  2.082531164072861E+01,  2.083047389854454E+01,  5.162257815921834E-03,  3.093660722306595E-01,  5.155398769321804E-03, -3.132304067129523E-03,  3.511242975169339E-03,  4.776459861281989E-03,  6.859046600029076E-06
  7.000000000000000E+01,  1.850000000000000E+01, -2.287500000000001E+00,  2.474999999999998E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.848943355892509E+00,  2.074322256843165E+00,  2.082671752240276E+01,  2.082673438726431E+01,  1.686486154994782E-05,  3.093829370923231E-01,  1.386887233126473E-05, -3.021609190841836E-03, -2.368667522383091E-03,  5.404145585556192E-03,  2.995989218683090E-06
  7.100000000000000E+01,  1.855000000000000E+01, -2.212500000000002E+00,  2.475000000000002E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.849915818839873E+00,  2.077266638556437E+00,  2.082871350559435E+01,  2.082281754260371E+01, -5.895962990642545E-03,  3.034869741015882E-01, -5.900468051133428E-03, -2.775677843887425E-03, -8.869121945930874E-03,  5.744331738684870E-03,  4.505060490883270E-06
  7.200000000000000E+01,  1.859999999999999E+01, -2.137500000000006E+00,  2.474999999999999E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.850883549304165E+00,  2.080133168496902E+00,  2.082659591831907E+01,  2.081898328219892E+01, -7.612636120150285E-03,  2.958743379815587E-01, -7.617994804984412E-03, -2.490610831768806E-03, -9.084876207516209E-03,  3.957492234300603E-03,  5.358684834127353E-06
  7.300000000000000E+01,  1.865000000000000E+01, -2.062500000000007E+00,  2.475000000000000E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.851848392999932E+00,  2.083013002542099E+00,  2.082259955599875E+01,  2.081513860445796E+01, -7.460951540785743E-03,  2.884133864406522E-01, -7.466329113303633E-03, -2.217808382642711E-03, -9.307937518311011E-03,  4.059416787650089E-03,  5.377572517889853E-06
  7.400000000000000E+01,  1.870000000000000E+01, -1.987500000000004E+00,  2.475000000000001E+01,  9.273981513396983E-07,  9.273979040335245E-07,  0.000000000000000E+00,  1.851957323857292E+00,  2.075902939195497E+00,  2.083252222832380E+01,  2.082213973694722E+01, -1.038249137657488E-02,  2.780308950641484E-01, -1.038844250764196E-02, -1.197103080279253E-03, -1.551147228311048E-02,  6.320132855747776E-03,  5.951131067081367E-06
  7.500000000000000E+01,  1.874999999999999E+01, -1.912500000000009E+00,  2.474999999999999E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.853178206395342E+00,  2.080055082172015E+00,  2.083241813017958E+01,  2.081676671143263E+01, -1.565141874694476E-02,  2.623794763171645E-01, -1.565446399741362E-02, -1.322841113041011E-03, -1.564190570043719E-02,  1.310282816064585E-03,  3.045250468861060E-06
  7.600000000000000E+01,  1.879999999999999E+01, -1.837500000000006E+00,  2.474999999999996E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.854243567535733E+00,  2.083533409379113E+00,  2.082611950353748E+01,  2.081222302308512E+01, -1.389648045236669E-02,  2.484829958648334E-01, -1.390083267791156E-02, -1.931045107346817E-03, -1.100417531107427E-02, -9.656122594904793E-04,  4.352225544875313E-06
  7.700000000000000E+01,  1.884999999999999E+01, -1.762500000000006E+00,  2.474999999999996E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.855266809536172E+00,  2.086571807613079E+00,  2.082233552696562E+01,  2.080816138285071E+01, -1.417414411490370E-02,  2.343088517500291E-01, -1.417844327015778E-02, -2.362581009998219E-03, -6.633922990447090E-03, -5.181939269712466E-03,  4.299155254077966E-06
  7.800000000000000E+01,  1.890000000000000E+01, -1.687500000000007E+00,  2.475000000000000E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.856267619063463E+00,  2.089217043661484E+00,  2.081395725147013E+01,  2.080451533727505E+01, -9.441914195075896E-03,  2.248669375549071E-01, -9.446287304490163E-03, -2.647250105817746E-03, -2.761263761565627E-03, -4.037773437106789E-03,  4.373109414267801E-06
  7.900000000000000E+01,  1.895000000000000E+01, -1.612500000000004E+00,  2.474999999999999E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.857259228598441E+00,  2.091713917650607E+00,  2.080581116765097E+01,  2.080102685375094E+01, -4.784313900028536E-03,  2.200826236548892E-01, -4.788703196894426E-03, -2.852727853288207E-03,  6.353415692374976E-04, -2.571316912843717E-03,  4.389296865889986E-06
  8.000000000000000E+01,  1.899999999999999E+01, -1.537500000000009E+00,  2.474999999999998E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.858245438913156E+00,  2.094059732599322E+00,  2.079825645630626E+01,  2.079769482848750E+01, -5.616278187652313E-04,  2.195209958360920E-01, -5.660392991845391E-04, -3.032021621910138E-03,  3.564156273708014E-03, -1.098173950982415E-03,  4.411480419307806E-06
  8.100000000000000E+01,  1.904999999999999E+01, -1.462500000000006E+00,  2.474999999999999E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.859228456420972E+00,  2.096290877367221E+00,  2.079189610912726E+01,  2.079448066621180E+01,  2.584557084535533E-03,  2.221055529207661E-01,  2.580034674374606E-03, -3.226301223417265E-03,  6.029423160149970E-03, -2.230872623580997E-04,  4.522410160926783E-06
  8.200000000000000E+01,  1.909999999999999E+01, -1.387500000000006E+00,  2.475000000000000E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.860210636962164E+00,  2.098487888578497E+00,  2.078547176058055E+01,  2.079130147445934E+01,  5.829713878789278E-03,  2.279352667994772E-01,  5.825261563183380E-03, -3.446990723766021E-03,  8.161666291768600E-03,  1.110585995180801E-03,  4.452315605897594E-06
  8.300000000000000E+01,  1.914999999999999E+01, -1.312500000000011E+00,  2.474999999999998E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.861190993468774E+00,  2.100623129812149E+00,  2.077955730656686E+01,  2.078818587671906E+01,  8.628570152197312E-03,  2.365638369515182E-01,  8.624096946275625E-03, -3.644615045441178E-03,  9.912419191296533E-03,  2.356292800420270E-03,  4.473205921687318E-06
  8.400000000000000E+01,  1.919999999999999E+01, -1.237500000000011E+00,  2.474999999999998E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.862170004414971E+00,  2.102729560154033E+00,  2.077406374378188E+01,  2.078510043543097E+01,  1.103669164909249E-02,  2.476005286005147E-01,  1.103219172479480E-02, -3.738353820422006E-03,  1.128439693160000E-02,  3.486148613616804E-03,  4.499924297686822E-06
  8.500000000000000E+01,  1.924999999999999E+01, -1.162500000000009E+00,  2.475000000000000E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.863148068905319E+00,  2.104839572938053E+00,  2.076905672452267E+01,  2.078201235815663E+01,  1.295563363395758E-02,  2.605561622344794E-01,  1.295189886059456E-02, -3.745689073874476E-03,  1.236712906109483E-02,  4.330458873374205E-03,  3.734773363012547E-06
  8.600000000000000E+01,  1.929999999999999E+01, -1.087500000000006E+00,  2.475000000000000E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.864125128567301E+00,  2.106960549522273E+00,  2.076542508185958E+01,  2.077891432191043E+01,  1.348924005085195E-02,  2.740454022853100E-01,  1.348469630799558E-02, -3.764350775793443E-03,  1.324914039593148E-02,  3.999906687857549E-03,  4.543742856362443E-06
  8.700000000000000E+01,  1.934999999999999E+01, -1.012500000000006E+00,  2.475000000000002E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.865100691165426E+00,  2.109077098881641E+00,  2.076168902078643E+01,  2.077582220995295E+01,  1.413318916651463E-02,  2.881785914519241E-01,  1.412870785412648E-02, -3.737209293711866E-03,  1.452267589757916E-02,  3.343241250259179E-03,  4.481312388147224E-06
  8.800000000000000E+01,  1.939999999999999E+01, -9.375000000000107E-01,  2.475000000000001E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.866073301460800E+00,  2.111114947669995E+00,  2.075747279390635E+01,  2.077281175086922E+01,  1.533895696287146E-02,  3.035175484146748E-01,  1.533436013279518E-02, -3.693360553420643E-03,  1.532175155692073E-02,  3.705969129295087E-03,  4.596830076286293E-06
  8.900000000000000E+01,  1.944999999999999E+01, -8.625000000000114E-01,  2.475000000000000E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.867046016873463E+00,  2.113273360282308E+00,  2.075583196993830E+01,  2.076968062284423E+01,  1.384865290592785E-02,  3.173662013205103E-01,  1.384403813340998E-02, -3.722945949624793E-03,  1.619765038658796E-02,  1.369333696446808E-03,  4.614772517869126E-06
  9.000000000000000E+01,  1.949999999999999E+01, -7.875000000000085E-01,  2.474999999999998E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.868014377249993E+00,  2.115293943391833E+00,  2.075118164200103E+01,  2.076669167935815E+01,  1.551003735712442E-02,  3.328762386777271E-01,  1.550535418047616E-02, -3.650347535322328E-03,  1.671893315306696E-02,  2.436768562731529E-03,  4.683176648256904E-06
  9.100000000000000E+01,  1.954999999999999E+01, -7.125000000000128E-01,  2.474999999999999E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.868985170725907E+00,  2.117601129465297E+00,  2.074667796725407E+01,  2.076341369980878E+01,  1.673573255471084E-02,  3.496119712324344E-01,  1.673080442833794E-02, -3.524283895364196E-03,  1.732356145958579E-02,  2.931526864116341E-03,  4.928126372899522E-06
  9.200000000000000E+01,  1.959999999999999E+01, -6.375000000000099E-01,  2.474999999999998E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.869955185304702E+00,  2.119994296574326E+00,  2.074219612815796E+01,  2.076005051812095E+01,  1.785438996299149E-02,  3.674663611955111E-01,  1.784884899375245E-02, -3.407775362143262E-03,  1.812484133793572E-02,  3.131783017959995E-03,  5.540969239038046E-06
  9.300000000000000E+01,  1.964999999999999E+01, -5.625000000000107E-01,  2.474999999999999E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.870925040467438E+00,  2.122500349976979E+00,  2.073861612959445E+01,  2.075657460955558E+01,  1.795847996113054E-02,  3.854248411566914E-01,  1.795373916754327E-02, -3.289054602052433E-03,  1.745971727501668E-02,  3.783076494579029E-03,  4.740793587264952E-06
  9.400000000000000E+01,  1.969999999999999E+01, -4.875000000000114E-01,  2.474999999999996E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.871894845571969E+00,  2.125145161390011E+00,  2.074344465599279E+01,  2.075295999303798E+01,  9.515337045193917E-03,  3.949401782019777E-01,  9.511160055077203E-03, -3.200345447821260E-03,  8.624135285244158E-03,  4.087370217654305E-03,  4.176990116714144E-06
  9.500000000000000E+01,  1.974999999999999E+01, -4.125000000000085E-01,  2.475000000000001E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.872862009016991E+00,  2.127807675709958E+00,  2.074454253500153E+01,  2.074933031527307E+01,  4.787780271538367E-03,  3.997279584732496E-01,  4.783072442904419E-03, -3.145311936491709E-03,  3.574502403480619E-03,  4.353881975915509E-03,  4.707828633947544E-06
  9.600000000000000E+01,  1.979999999999999E+01, -3.375000000000128E-01,  2.475000000000001E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.873825784422836E+00,  2.130469307880628E+00,  2.074084099275206E+01,  2.074570490769655E+01,  4.863914944497338E-03,  4.045918734177576E-01,  4.857475188145589E-03, -3.083097629039683E-03,  3.282534665047518E-03,  4.658038152137755E-03,  6.439756351749037E-06
  9.700000000000000E+01,  1.984999999999999E+01, -2.625000000000099E-01,  2.475000000000000E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.874788504778420E+00,  2.133226865795650E+00,  2.073884938766423E+01,  2.074198462942594E+01,  3.135241761704322E-03,  4.077271151795685E-01,  3.131530146226775E-03, -2.906743766720206E-03,  8.940921303214142E-04,  5.144181782625567E-03,  3.711615477546091E-06
  9.800000000000000E+01,  1.989999999999999E+01, -1.875000000000107E-01,  2.474999999999999E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.875751545169461E+00,  2.136160421023376E+00,  2.074494906691689E+01,  2.073808803380716E+01, -6.861033109732517E-03,  4.008660820697969E-01, -6.864717109532530E-03, -2.632065374792191E-03, -9.903281031103803E-03,  5.670629296363465E-03,  3.683999800012730E-06
  9.900000000000000E+01,  1.994999999999999E+01, -1.125000000000149E-01,  2.474999999999999E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.876708961965925E+00,  2.138987746321178E+00,  2.074279763133381E+01,  2.073430329171289E+01, -8.494339620924052E-03,  3.923717424490860E-01, -8.499484889285657E-03, -2.354919224118947E-03, -9.955159809878019E-03,  3.810594144711309E-03,  5.145268361605310E-06
  1.000000000000000E+02,  1.999999999999999E+01, -3.750000000001563E-02,  2.475000000000000E+01,  9.273981513399179E-07,  9.273981513399179E-07,  0.000000000000000E+00,  1.877664519443079E+00,  2.141862130393976E+00,  2.073826169510721E+01,  2.073047335016295E+01, -7.788344944266612E-03,  3.845833975046844E-01, -7.846537169358044E-03, -2.066511599058584E-03, -1.009845334568766E-02,  4.318427775388196E-03,  5.819222509143192E-05
  1.010000000000000E+02,  2.004999999999999E+01,  3.749999999998721E-02,  2.475000000000001E+01,  9.273981513395220E-07,  9.273979040333491E-07,  0.000000000000000E+00,  1.877739372003781E+00,  2.134204660847763E+00,  2.075163654968492E+01,  2.073805596714847E+01, -1.358058253644856E-02,  3.710028149680511E-01, -1.358150227903810E-02, -7.316390075091754E-04, -1.917559182656774E-02,  6.325728555038819E-03,  9.197425895404732E-07
  1.020000000000000E+02,  2.009999999999999E+01,  1.124999999999901E-01,  2.474999999999999E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.879009796551538E+00,  2.138873586459762E+00,  2.074919446544664E+01,  2.073211661698869E+01, -1.707784845794791E-02,  3.539249665104762E-01, -1.708196302691623E-02, -1.495754885198198E-03, -1.460246754617553E-02, -9.837405955425047E-04,  4.114568968323351E-06
  1.030000000000000E+02,  2.014999999999999E+01,  1.874999999999893E-01,  2.474999999999999E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.880050139850088E+00,  2.142086585028582E+00,  2.074184793786844E+01,  2.072786327512132E+01, -1.398466274712717E-02,  3.399403037633419E-01, -1.398880396199597E-02, -2.066426154742131E-03, -9.805922462874825E-03, -2.116455344379017E-03,  4.141214868799009E-06
  1.040000000000000E+02,  2.019999999999999E+01,  2.624999999999851E-01,  2.474999999999998E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.881057335986724E+00,  2.145029099120120E+00,  2.073735510519327E+01,  2.072391356489314E+01, -1.344154030013556E-02,  3.264987634629506E-01, -1.344552901710946E-02, -2.445855596067172E-03, -5.572403658583782E-03, -5.427269762458505E-03,  3.988716973900297E-06
  1.050000000000000E+02,  2.024999999999999E+01,  3.374999999999844E-01,  2.474999999999999E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.882045335934602E+00,  2.147572095404493E+00,  2.072889718101214E+01,  2.072038256866090E+01, -8.514612351245177E-03,  3.179841511118866E-01, -8.518771767250612E-03, -2.698214975910069E-03, -1.838534547424946E-03, -3.982022243915595E-03,  4.159416005435068E-06
  1.060000000000000E+02,  2.029999999999999E+01,  4.124999999999872E-01,  2.474999999999999E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.883025857334766E+00,  2.149974547732797E+00,  2.072082921289984E+01,  2.071699959493242E+01, -3.829617967419097E-03,  3.141545331445741E-01, -3.833794375018724E-03, -2.908912441101141E-03,  1.430464625127682E-03, -2.355346559045266E-03,  4.176407599627494E-06
  1.070000000000000E+02,  2.034999999999999E+01,  4.874999999999829E-01,  2.474999999999996E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.884001903132080E+00,  2.152239891190660E+00,  2.071401612715272E+01,  2.071375820567722E+01, -2.579214754980796E-04,  3.138966116689517E-01, -2.623342280382863E-04, -3.112627252837102E-03,  4.259626591296166E-03, -1.409333566497350E-03,  4.412752540206661E-06
  1.080000000000000E+02,  2.039999999999999E+01,  5.624999999999858E-01,  2.474999999999997E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.884976344974703E+00,  2.154442605666893E+00,  2.070719339784409E+01,  2.071058104935837E+01,  3.387651514280776E-03,  3.172842631834101E-01,  3.383437767921793E-03, -3.314358317479775E-03,  6.672417477148216E-03,  2.537860825335314E-05,  4.213746358982737E-06
  1.090000000000000E+02,  2.044999999999999E+01,  6.374999999999851E-01,  2.475000000000001E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.885948790150842E+00,  2.156568996227782E+00,  2.070092101609043E+01,  2.070748221362138E+01,  6.561197530949414E-03,  3.238454607144376E-01,  6.556957899320948E-03, -3.523712539054233E-03,  8.673783016851547E-03,  1.406887421523633E-03,  4.239631628466176E-06
  1.100000000000000E+02,  2.049999999999999E+01,  7.124999999999844E-01,  2.474999999999997E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.886919655338827E+00,  2.158647017992808E+00,  2.069513742806885E+01,  2.070443332666834E+01,  9.295898599489760E-03,  3.331413593136858E-01,  9.291637701995686E-03, -3.668609208358439E-03,  1.030913078681726E-02,  2.651116123536871E-03,  4.260897494074573E-06
  1.110000000000000E+02,  2.054999999999999E+01,  7.874999999999872E-01,  2.474999999999999E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.887889470772427E+00,  2.160712618238887E+00,  2.068974571295985E+01,  2.070139791098868E+01,  1.165219802883399E-02,  3.447935573426548E-01,  1.164791484704334E-02, -3.707538328505368E-03,  1.159195379137145E-02,  3.763499384177257E-03,  4.283181790656204E-06
  1.120000000000000E+02,  2.059999999999999E+01,  8.624999999999829E-01,  2.475000000000000E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.888858476283687E+00,  2.162790697221511E+00,  2.068467334698653E+01,  2.069835082649480E+01,  1.367747950827081E-02,  3.584710368509150E-01,  1.367316844910818E-02, -3.703618784001738E-03,  1.261640753397194E-02,  4.760379699137982E-03,  4.311059162626085E-06
  1.130000000000000E+02,  2.064999999999999E+01,  9.374999999999858E-01,  2.475000000000000E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.889826608941337E+00,  2.164893343438237E+00,  2.068104141733784E+01,  2.069528004762043E+01,  1.423863028259120E-02,  3.727096671332220E-01,  1.423433556048443E-02, -3.728343555546981E-03,  1.346029466809576E-02,  4.502384447935660E-03,  4.294722106768650E-06
  1.140000000000000E+02,  2.069999999999999E+01,  1.012499999999985E+00,  2.475000000000000E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.890793093357460E+00,  2.166985024868606E+00,  2.067711293831962E+01,  2.069222188177394E+01,  1.510894345431169E-02,  3.878186105876011E-01,  1.510484757001307E-02, -3.702606603704820E-03,  1.452387127055314E-02,  4.283582903164752E-03,  4.095884298616070E-06
  1.150000000000000E+02,  2.074999999999999E+01,  1.087499999999981E+00,  2.474999999999998E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.891757250223850E+00,  2.169035898880092E+00,  2.067369571099698E+01,  2.068920685089604E+01,  1.551113989905772E-02,  4.033297504865914E-01,  1.550640238022227E-02, -3.681395477933223E-03,  1.544626330018957E-02,  3.741534557965930E-03,  4.737518835449747E-06
  1.160000000000000E+02,  2.079999999999999E+01,  1.162499999999980E+00,  2.474999999999998E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.892720600983300E+00,  2.171152612724703E+00,  2.067099074366706E+01,  2.068612678629198E+01,  1.513604262491342E-02,  4.184657931118636E-01,  1.513220678697781E-02, -3.692890509532549E-03,  1.646828052416904E-02,  2.356816772341317E-03,  3.835837935603492E-06
  1.170000000000000E+02,  2.084999999999999E+01,  1.237499999999983E+00,  2.475000000000000E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.893680631214736E+00,  2.173194298554121E+00,  2.066721178993612E+01,  2.068312507023115E+01,  1.591328029502748E-02,  4.343790734064896E-01,  1.590898799596491E-02, -3.596461501599862E-03,  1.708177088555072E-02,  2.423678612014056E-03,  4.292299062565869E-06
  1.180000000000000E+02,  2.089999999999999E+01,  1.312499999999986E+00,  2.474999999999999E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.894641922538505E+00,  2.175453224458880E+00,  2.066273917838407E+01,  2.067990485300260E+01,  1.716567461852847E-02,  4.515447480252988E-01,  1.716062272516651E-02, -3.465062351920639E-03,  1.777197655352586E-02,  2.853708523561297E-03,  5.051893361956300E-06
  1.190000000000000E+02,  2.094999999999999E+01,  1.387499999999985E+00,  2.474999999999999E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.895603420449715E+00,  2.177852192721396E+00,  2.065806531470298E+01,  2.067654438682887E+01,  1.847907212589206E-02,  4.700238201512548E-01,  1.847502303140658E-02, -3.357607903731125E-03,  1.862807437278327E-02,  3.204556562354435E-03,  4.049094485477495E-06
  1.200000000000000E+02,  2.099999999999999E+01,  1.462499999999981E+00,  2.475000000000001E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.896564632271775E+00,  2.180360055236298E+00,  2.065331378864357E+01,  2.067307531249193E+01,  1.976152384835927E-02,  4.897853439997562E-01,  1.975708180004772E-02, -3.234433347586564E-03,  1.933027621276550E-02,  3.661238934868786E-03,  4.442048311556479E-06
  1.210000000000000E+02,  2.104999999999999E+01,  1.537499999999980E+00,  2.475000000000002E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.897524712139543E+00,  2.182953589179696E+00,  2.065951828594552E+01,  2.066952169868078E+01,  1.000341273525507E-02,  4.997887567346879E-01,  9.997992857163157E-03, -3.135781889924760E-03,  9.355582304554782E-03,  3.778192442533135E-03,  5.419878091911245E-06
  1.220000000000000E+02,  2.109999999999999E+01,  1.612499999999983E+00,  2.475000000000002E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.898482228541410E+00,  2.185588945095448E+00,  2.066147404929507E+01,  2.066592882636316E+01,  4.454777068090721E-03,  5.042435338027644E-01,  4.449934345854578E-03, -3.090330831563046E-03,  3.316770220944423E-03,  4.223494956473202E-03,  4.842722236142114E-06
  1.230000000000000E+02,  2.114999999999998E+01,  1.687499999999979E+00,  2.475000000000001E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.899436640933016E+00,  2.188231586513281E+00,  2.065735097992001E+01,  2.066233177255372E+01,  4.980792633705988E-03,  5.092243264366516E-01,  4.974298722715480E-03, -2.999643321284267E-03,  3.307345380659900E-03,  4.666596663339847E-03,  6.493910990508500E-06
  1.240000000000000E+02,  2.119999999999999E+01,  1.762499999999982E+00,  2.474999999999999E+01,  9.273981513396981E-07,  9.273981513396981E-07,  0.000000000000000E+00,  1.900390590484469E+00,  2.190993335736890E+00,  2.065442222392448E+01,  2.065861607377862E+01,  4.193849854139842E-03,  5.134181762905428E-01,  4.189222587128200E-03, -2.756695202734278E-03,  1.791351542894039E-03,  5.154566246968439E-03,  4.627267011642067E-06
  1.250000000000000E+02,  2.124999999999999E+01,  1.837499999999981E+00,  2.474999999999999E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.901343191390150E+00,  2.193862997500933E+00,  2.066191638173768E+01,  2.065479381110890E+01, -7.122570628780522E-03,  5.062956056617622E-01, -7.125640478648997E-03, -2.480622927033308E-03, -1.009149289564028E-02,  5.446475344024590E-03,  3.069849868474715E-06
  1.260000000000000E+02,  2.129999999999999E+01,  1.912499999999980E+00,  2.474999999999999E+01,  9.273981513397422E-07,  9.273981513397422E-07,  0.000000000000000E+00,  1.902291951701687E+00,  2.196698669351210E+00,  2.066012137236248E+01,  2.065100937894709E+01, -9.111993415391595E-03,  4.971836122467721E-01, -9.119536326798362E-03, -2.202848481100362E-03, -1.063392038851508E-02,  3.717232542817084E-03,  7.542911406767036E-06
  1.270000000000000E+02,  2.134999999999999E+01,  1.987499999999983E+00,  2.475000000000001E+01,  9.273981513396541E-07,  9.273979040334802E-07,  0.000000000000000E+00,  1.902401499469498E+00,  2.189777750644250E+00,  2.066731215472100E+01,  2.065782074988627E+01, -9.491404834736983E-03,  4.876922074117829E-01, -9.495062374847003E-03, -1.524010596569028E-03, -1.383915071149551E-02,  5.868098933217538E-03,  3.657540110019869E-06
