time_s,QT_HAZ_c,QT_SURROGATE_INTERFACE_REF_c,WELD_CENTER_c,Q235B_SURROGATE_INTERFACE_REF_c,Q235B_HAZ_c
27.500000000000004,310.43222541038597,350.2526308099382,421.89525573721744,413.05350467326036,408.28824265612604
28.000000000000004,306.2468992279872,341.119290739941,402.40828463271873,401.47963191858884,398.51232979323106
28.500000000000004,302.28978710211084,333.2270017343973,386.441792355616,390.9861823581683,389.23345579158206
29.000000000000004,298.6070316717546,326.1145949690242,372.5986622841273,381.2977213143797,380.55553675820664
29.500000000000004,295.10850476263244,319.8119772206958,361.34975603256976,372.421995265721,372.33777166645666
30.000000000000004,291.8751146366743,314.2659875887738,351.739150062191,364.3439222239089,364.71109870786535
30.500000000000004,288.8780015893105,309.2998486514894,343.51695446296173,356.93672435923185,357.6237580864554
31.000000000000004,286.0892549993536,304.8651356295346,336.4373254188083,350.15236225471335,351.03133137521775
31.500000000000004,283.5119446299308,300.8845974186039,330.1892907587313,343.9320787852774,344.93222360018
32.0,281.11905481818417,297.28126078864824,324.6615323562728,338.20774497373816,339.2743556025698
32.5,278.89076820450305,294.0049105534422,319.7092637530646,332.9263443315352,334.019012773442
33.0,276.8137408792031,291.0073691278134,315.22610825595245,328.0407735164705,329.13607512655415
33.5,274.86969598281354,288.24810870437227,311.13894973645574,323.5070566194126,324.58742260662416
34.0,273.0439287047351,285.6950246427858,307.3855486611303,319.2873063773292,320.3414380165716
34.5,271.3242755976893,283.3205946545258,303.9174676875092,315.3492275710774,316.37063631088625
35.0,269.69871682806325,281.1016398471047,300.69636672197396,311.66351241349764,312.6480497338263
35.5,268.1569799363899,279.0189239503714,297.69043550778076,308.20450032640497,309.15005787567634
36.0,266.69029701916827,277.0561724336813,294.8735363275814,304.9500113765965,305.8558698643508
36.5,265.2907523695584,275.1995512388088,292.2239585735137,301.88022070917356,302.74644839412633
37.0,263.95147871735975,273.4373234480164,289.723283544743,298.9776602879585,299.80491983454374
37.5,262.66655072474543,271.75947057520295,287.35587483874554,296.2270235422849,297.0163565689914
38.0,261.4307573073278,270.15739642140295,285.10837580211034,293.6147025301583,294.36735937668914
38.5,260.2395681638153,268.62371126477126,282.96925170001396,291.12866340085054,291.84602812941694
39.0,259.08905884086556,267.1520454298339,280.92852779744,288.7582821465513,289.44180528570126
39.5,257.97579692135236,265.73688097416925,278.9775330503546,286.4941012664625,287.14524643328934
40.0,256.8967825638988,264.3734172670979,277.1086733915332,284.32769915044486,284.9479171388573
