candidate,resolution,thermal_source,material_scenario,restraint_pattern,foundation_n_mm3,position_sensitivity_diameter_mm,bore_fit_rms_mm,relative_linear_residual,maximum_displacement_mm,formal_welding_residual_prediction
8P-FAIR_B,coarse,elmer,nominal,hemisphere_30,1000000.0,0.004119541553555714,0.0003637077458031041,9.880796015286589e-15,0.009007649207056549,False
8P-FAIR_B,coarse,elmer,nominal,hemisphere_60,1000000.0,0.004059515782259206,0.00036847893737974136,9.74189688043086e-15,0.008984307183135287,False
8P-FAIR_B,coarse,elmer,nominal,hemisphere_90,1000000.0,0.0041524639989308915,0.0003333384237051614,9.471625831408597e-15,0.008919215758884052,False
8P-FAIR_B,coarse,elmer,low_expansion_high_yield,uniform_half,1000000.0,1.5752838278281823e-05,0.00018738974621092586,1.0409300450546327e-14,0.004110048407526029,False
8P-FAIR_B,coarse,elmer,low_expansion_high_yield,uniform_full,1000000.0,5.771540202417508e-05,0.0005152344319942613,1.2030728225106451e-14,0.009034301886564695,False
8P-FAIR_B,coarse,elmer,low_expansion_high_yield,hemisphere_0,1000000.0,0.0021252106475709146,0.0003537722780392029,1.0873816201153134e-14,0.007778561513426795,False
8P-FAIR_B,coarse,elmer,low_expansion_high_yield,hemisphere_30,1000000.0,0.0020599539980720883,0.00036162721052174657,1.0965409038508494e-14,0.007783238825518526,False
8P-FAIR_B,coarse,elmer,low_expansion_high_yield,hemisphere_60,1000000.0,0.0020392905777374295,0.00036105926042162827,1.108434668110528e-14,0.007768575867149047,False
8P-FAIR_B,coarse,elmer,low_expansion_high_yield,hemisphere_90,1000000.0,0.0020924296312705886,0.0003533429166905035,1.121967463178512e-14,0.007754716663690801,False
8P-FAIR_B,coarse,elmer,high_expansion_low_yield,uniform_half,1000000.0,3.919777054546684e-05,0.00031595210645406246,1.3502816025106265e-14,0.005647976741604638,False
8P-FAIR_B,coarse,elmer,high_expansion_low_yield,uniform_full,1000000.0,6.315688738618762e-05,0.0002210126785305029,7.0920662554060196e-15,0.01018041641706713,False
8P-FAIR_B,coarse,elmer,high_expansion_low_yield,hemisphere_0,1000000.0,0.009207989524593287,0.000329873216042089,9.068266596097492e-15,0.01059458026153871,False
8P-FAIR_B,coarse,elmer,high_expansion_low_yield,hemisphere_30,1000000.0,0.009211125050005514,0.00048172900708521807,9.809251547455279e-15,0.010554140226423462,False
8P-FAIR_B,coarse,elmer,high_expansion_low_yield,hemisphere_60,1000000.0,0.009196704848482352,0.00048727920957355054,9.856932168037319e-15,0.010490699572999255,False
8P-FAIR_B,coarse,elmer,high_expansion_low_yield,hemisphere_90,1000000.0,0.009128082336509465,0.0003330496416936013,8.899575336073126e-15,0.010555662866182342,False
8P-FAIR_B,medium,fvm,nominal,uniform_half,10000.0,1.5116855486601634e-05,0.0002800971109893102,1.560557074096891e-14,0.008208041996958305,False
8P-FAIR_B,medium,fvm,nominal,uniform_full,10000.0,4.128639569583578e-05,0.00041073800323019894,1.2317279037262555e-14,0.012241725816832,False
8P-FAIR_B,medium,fvm,nominal,hemisphere_0,10000.0,0.004267781791749739,0.0003499557005869592,1.3722247059499338e-14,0.012139837538261181,False
8P-FAIR_B,medium,fvm,nominal,hemisphere_30,10000.0,0.0043489852454931185,0.0003712234505713076,1.448395042429785e-14,0.012184927979520217,False
8P-FAIR_B,medium,fvm,nominal,hemisphere_60,10000.0,0.004366896091320878,0.0003677130575844213,1.4574017242232486e-14,0.012241584314473728,False
8P-FAIR_B,medium,fvm,nominal,hemisphere_90,10000.0,0.004267084988315362,0.0003487058414874804,1.3596492744523387e-14,0.01210855148749259,False
8P-FAIR_B,medium,fvm,low_expansion_high_yield,uniform_half,10000.0,2.0679757364280868e-05,0.0002315163377109065,1.473683661526927e-14,0.007743640722566435,False
8P-FAIR_B,medium,fvm,low_expansion_high_yield,uniform_full,10000.0,4.754062866495232e-05,0.0005268045762210413,1.64567250159265e-14,0.01252168176559762,False
8P-FAIR_B,medium,fvm,low_expansion_high_yield,hemisphere_0,10000.0,0.0021121532656319408,0.00037881053781428723,1.5460884966853607e-14,0.012419735629893802,False
8P-FAIR_B,medium,fvm,low_expansion_high_yield,hemisphere_30,10000.0,0.0021347282682579512,0.0003847005364081601,1.582147254185724e-14,0.012431550009130873,False
8P-FAIR_B,medium,fvm,low_expansion_high_yield,hemisphere_60,10000.0,0.00213269955479013,0.0003830527447909954,1.580667555500772e-14,0.012453489867942561,False
8P-FAIR_B,medium,fvm,low_expansion_high_yield,hemisphere_90,10000.0,0.0020855894634871724,0.0003789725819049075,1.514346453423892e-14,0.012342926089681962,False
8P-FAIR_B,medium,fvm,high_expansion_low_yield,uniform_half,10000.0,2.2107015928136804e-05,0.0003396905475853258,1.7943028809708358e-14,0.00819305124230449,False
8P-FAIR_B,medium,fvm,high_expansion_low_yield,uniform_full,10000.0,4.867663331874478e-05,0.0002099248165698151,9.701015647890767e-15,0.011761186014924513,False
8P-FAIR_B,medium,fvm,high_expansion_low_yield,hemisphere_0,10000.0,0.009134495915296068,0.00035443094400761934,1.3734381113677375e-14,0.012111940982670173,False
8P-FAIR_B,medium,fvm,high_expansion_low_yield,hemisphere_30,10000.0,0.009542576127454572,0.00044181674997878913,1.4794328193646558e-14,0.01214062424441416,False
8P-FAIR_B,medium,fvm,high_expansion_low_yield,hemisphere_60,10000.0,0.009590848950575905,0.0004330078737336082,1.527884544550572e-14,0.01212171516666797,False
8P-FAIR_B,medium,fvm,high_expansion_low_yield,hemisphere_90,10000.0,0.009160359938052667,0.0003452531970555302,1.376209238144722e-14,0.011985100670235314,False
8P-FAIR_B,medium,elmer,nominal,uniform_half,10000.0,1.8632265934767402e-05,0.00024799891960249786,1.5587424636281218e-14,0.007586033169160419,False
8P-FAIR_B,medium,elmer,nominal,uniform_full,10000.0,4.321793137924088e-05,0.0004127092206263025,1.2547669819065398e-14,0.01215188646913349,False
8P-FAIR_B,medium,elmer,nominal,hemisphere_0,10000.0,0.004220085672031826,0.00033462309223390615,1.3896742002178054e-14,0.012046812823255785,False
8P-FAIR_B,medium,elmer,nominal,hemisphere_30,10000.0,0.004297489538418539,0.0003562679372732959,1.430786098034312e-14,0.012089961409915318,False
8P-FAIR_B,medium,elmer,nominal,hemisphere_60,10000.0,0.004312303346079015,0.0003528723813151392,1.444604586237723e-14,0.012144706091286914,False
8P-FAIR_B,medium,elmer,nominal,hemisphere_90,10000.0,0.004212693354132526,0.00033343615636588134,1.3805986095713917e-14,0.012007151525480394,False
8P-FAIR_B,medium,elmer,low_expansion_high_yield,uniform_half,10000.0,1.9092437745179544e-05,0.00019601532988307698,1.3962010793062575e-14,0.00692524700479912,False
8P-FAIR_B,medium,elmer,low_expansion_high_yield,uniform_full,10000.0,4.41425990617234e-05,0.0005100398062767154,1.7372738605981413e-14,0.012211628549402906,False
8P-FAIR_B,medium,elmer,low_expansion_high_yield,hemisphere_0,10000.0,0.002059072469023518,0.0003529175728532061,1.5248930835715827e-14,0.012109681810114913,False
8P-FAIR_B,medium,elmer,low_expansion_high_yield,hemisphere_30,10000.0,0.002084338209018558,0.00035876799231606327,1.5353616318721838e-14,0.012120043206687688,False
8P-FAIR_B,medium,elmer,low_expansion_high_yield,hemisphere_60,10000.0,0.002084101622290006,0.00035726716207923055,1.590044499787571e-14,0.012140399597557321,False
8P-FAIR_B,medium,elmer,low_expansion_high_yield,hemisphere_90,10000.0,0.0020373173180686837,0.00035306175325902986,1.5170948834599985e-14,0.012052886225065932,False
8P-FAIR_B,medium,elmer,high_expansion_low_yield,uniform_half,10000.0,1.9550425003742676e-05,0.0003185686136722234,1.8249897701370552e-14,0.007952595424810877,False
8P-FAIR_B,medium,elmer,high_expansion_low_yield,uniform_full,10000.0,4.837941293845675e-05,0.00021686529779439635,9.753890115399667e-15,0.011709834041351197,False
8P-FAIR_B,medium,elmer,high_expansion_low_yield,hemisphere_0,10000.0,0.009125480696078636,0.0003483166050532394,1.3577275868849663e-14,0.012049632595430612,False
8P-FAIR_B,medium,elmer,high_expansion_low_yield,hemisphere_30,10000.0,0.009530740768463353,0.00043699245186062225,1.5083813718102e-14,0.012077657580961075,False
8P-FAIR_B,medium,elmer,high_expansion_low_yield,hemisphere_60,10000.0,0.009577614325708141,0.0004285849295712458,1.525721458153247e-14,0.012062323503487293,False
8P-FAIR_B,medium,elmer,high_expansion_low_yield,hemisphere_90,10000.0,0.00914734440396938,0.00033977549073716483,1.386360569159248e-14,0.011925010897118692,False
8P-FAIR_B,medium,fvm,nominal,uniform_half,1000000.0,2.043139498203142e-05,0.0003131303337049837,1.8003744383471843e-14,0.005618569202338387,False
8P-FAIR_B,medium,fvm,nominal,uniform_full,1000000.0,4.157831830213109e-05,0.0004721576226701949,1.4356314598465545e-14,0.009555095356679387,False
8P-FAIR_B,medium,fvm,nominal,hemisphere_0,1000000.0,0.004104738428983281,0.00039447083800380465,1.519879006276396e-14,0.00970958368070743,False
8P-FAIR_B,medium,fvm,nominal,hemisphere_30,1000000.0,0.0040014256544074495,0.0004262491977491578,1.6437487504267685e-14,0.009678692030691109,False
8P-FAIR_B,medium,fvm,nominal,hemisphere_60,1000000.0,0.004011534078380538,0.0004229817323449251,1.5936796796517768e-14,0.0094612724201547,False
8P-FAIR_B,medium,fvm,nominal,hemisphere_90,1000000.0,0.00408106603587346,0.00039495038398237815,1.5580496299933916e-14,0.009531606909817192,False
8P-FAIR_B,medium,fvm,low_expansion_high_yield,uniform_half,1000000.0,1.4317694541572586e-05,0.0002611300229082756,1.7478260485457645e-14,0.004899270193897468,False
8P-FAIR_B,medium,fvm,low_expansion_high_yield,uniform_full,1000000.0,4.949072658421819e-05,0.0005979032010025987,1.9155433836358062e-14,0.010272916062255086,False
8P-FAIR_B,medium,fvm,low_expansion_high_yield,hemisphere_0,1000000.0,0.0020991234010687585,0.0004291681328217678,1.804808496166653e-14,0.008434196534904514,False
8P-FAIR_B,medium,fvm,low_expansion_high_yield,hemisphere_30,1000000.0,0.0020379286966673875,0.0004373329431282765,1.804449407215996e-14,0.008463510080030181,False
8P-FAIR_B,medium,fvm,low_expansion_high_yield,hemisphere_60,1000000.0,0.002038584077875371,0.00043583554033622897,1.8026856991976336e-14,0.008473821036298356,False
8P-FAIR_B,medium,fvm,low_expansion_high_yield,hemisphere_90,1000000.0,0.002065939357281976,0.00042985767542499844,1.7593207862611266e-14,0.008432804720312137,False
8P-FAIR_B,medium,fvm,high_expansion_low_yield,uniform_half,1000000.0,2.26832348959033e-05,0.00038107854530462467,1.995882414214282e-14,0.00669740854889124,False
8P-FAIR_B,medium,fvm,high_expansion_low_yield,uniform_full,1000000.0,5.2250484510804276e-05,0.0002455006610843784,1.1171721422431011e-14,0.010193020300936762,False
8P-FAIR_B,medium,fvm,high_expansion_low_yield,hemisphere_0,1000000.0,0.00911410593504395,0.00037462965242005203,1.472482047137779e-14,0.010328550669681474,False
8P-FAIR_B,medium,fvm,high_expansion_low_yield,hemisphere_30,1000000.0,0.00914341363418495,0.0005188188127910523,1.5179637890107044e-14,0.010441717729073055,False
8P-FAIR_B,medium,fvm,high_expansion_low_yield,hemisphere_60,1000000.0,0.009195973549358586,0.000510363643981911,1.5499698594752568e-14,0.010556618574156277,False
8P-FAIR_B,medium,fvm,high_expansion_low_yield,hemisphere_90,1000000.0,0.00912375749936487,0.00036746862898182905,1.4725590975036086e-14,0.01041482333927106,False
8P-FAIR_B,medium,elmer,nominal,uniform_half,1000000.0,1.716765706023113e-05,0.000278178672063736,1.7987831606286502e-14,0.005011687019827468,False
8P-FAIR_B,medium,elmer,nominal,uniform_full,1000000.0,4.3871771165389854e-05,0.00047399029285921456,1.4896522346904006e-14,0.009449322723351057,False
8P-FAIR_B,medium,elmer,nominal,hemisphere_0,1000000.0,0.004085466993439404,0.00037778415508851,1.526969939871107e-14,0.009598407193268066,False
8P-FAIR_B,medium,elmer,nominal,hemisphere_30,1000000.0,0.0039838848272642675,0.0004099391148685227,1.6408868754117595e-14,0.009565562450894247,False
8P-FAIR_B,medium,elmer,nominal,hemisphere_60,1000000.0,0.003992494819024645,0.00040674288786341704,1.5728025070951622e-14,0.00935376924084671,False
8P-FAIR_B,medium,elmer,nominal,hemisphere_90,1000000.0,0.004057020571878678,0.0003783309631942804,1.5278291102133516e-14,0.009422256466501178,False
8P-FAIR_B,medium,elmer,low_expansion_high_yield,uniform_half,1000000.0,1.2540423839183665e-05,0.00022261702763275225,1.6433402927977736e-14,0.004405641807395113,False
8P-FAIR_B,medium,elmer,low_expansion_high_yield,uniform_full,1000000.0,4.642806868025296e-05,0.0005783650849340083,1.9989624684593972e-14,0.00995613627280358,False
8P-FAIR_B,medium,elmer,low_expansion_high_yield,hemisphere_0,1000000.0,0.0020490579595774552,0.000400286969279387,1.7976260035698598e-14,0.007981541776486361,False
8P-FAIR_B,medium,elmer,low_expansion_high_yield,hemisphere_30,1000000.0,0.0019932811912416787,0.00040840286694736447,1.8262213168955198e-14,0.008014831444358555,False
8P-FAIR_B,medium,elmer,low_expansion_high_yield,hemisphere_60,1000000.0,0.001996503737104961,0.00040708099451986716,1.8323353512955e-14,0.008031460494637557,False
8P-FAIR_B,medium,elmer,low_expansion_high_yield,hemisphere_90,1000000.0,0.0020219841217378643,0.00040116883900854334,1.8045026147689237e-14,0.00799075092861919,False
8P-FAIR_B,medium,elmer,high_expansion_low_yield,uniform_half,1000000.0,2.092896730381759e-05,0.0003574951351890227,2.0779989379049526e-14,0.0062940793267791985,False
8P-FAIR_B,medium,elmer,high_expansion_low_yield,uniform_full,1000000.0,5.1855632998145386e-05,0.00025298577406592367,1.1283545318390624e-14,0.010100960413979954,False
8P-FAIR_B,medium,elmer,high_expansion_low_yield,hemisphere_0,1000000.0,0.0090907072787244,0.0003673319526444519,1.4768837099960517e-14,0.010213216725193538,False
8P-FAIR_B,medium,elmer,high_expansion_low_yield,hemisphere_30,1000000.0,0.009117695807048243,0.000513431086800372,1.577932133080967e-14,0.01034474848436427,False
8P-FAIR_B,medium,elmer,high_expansion_low_yield,hemisphere_60,1000000.0,0.00917018455393724,0.0005053375175220222,1.5358180120692957e-14,0.010455388499927836,False
8P-FAIR_B,medium,elmer,high_expansion_low_yield,hemisphere_90,1000000.0,0.009098107560072776,0.0003607475334756922,1.492676408815429e-14,0.010322137621553,False
