time_s,H_q235_j,H_qt_j,H_weld_j,source_q235_j,source_qt_j,source_weld_j,loss_q235_j,loss_qt_j,loss_weld_j,birth_q235_j,birth_qt_j,birth_weld_j,weld_to_qt_j,weld_to_q235_j,mix_q235_j,mix_qt_j,mix_weld_j
23.4,14213.1172014977,32385.1414575231,146.909668900461,5.66542509676526,6.68407048172068,37.150504421514,3.77214895288886,4.02896925332765,0.805638272646844,0,0,0,17.2833307601995,18.8596819093434,0,0,0
23.5,14233.8431219049,32405.0962053134,147.110618739012,5.66542509676526,6.68407048172068,37.150504421514,3.78059874447896,4.03250969065296,0.805273527899011,0,0,0,17.303186999594,18.8410940553846,0,0,0
23.6,14254.5415384508,32425.0667371264,147.310462493251,5.66542509676526,6.68407048172068,37.1505044215141,3.78905086879628,4.03609520531586,0.806061811864559,0,0,0,17.3225565370294,18.8220423182987,0,0,0
23.7,14275.2119313729,32445.0524956473,147.509058900076,5.66542509676526,6.68407048172068,37.150504421514,3.79750821549167,4.03973162123628,0.808012312464038,0,0,0,17.3414196608311,18.8024760413133,0,0,0
23.8,14295.8537519839,32465.0529172039,147.706312162313,5.66542509676526,6.68407048172068,37.1505044215141,3.80597291020935,4.04342196377147,0.811109695119924,0,0,0,17.3597730391667,18.7823684249108,0,0,0
23.9,14316.4664406528,32485.0674449441,147.902161485639,5.66542509676527,6.68407048172068,37.1505044215141,3.81444646916635,4.04716718794209,0.815320609558403,0,0,0,17.3776244467944,18.7617100417585,0,0,0
24,14337.0494403981,32505.0955382219,148.096573742569,5.66542509676527,6.68407048172068,37.1505044215141,3.82292990996281,4.05096668461297,0.820598124443494,0,0,0,17.3949894812028,18.7405045588627,0,0,0
24.1,14357.602207368,32525.1366794018,148.289538026416,5.66542509676526,6.68407048172068,37.1505044215141,3.83142383525486,4.05481864545896,0.826885084736293,0,0,0,17.4118893440229,18.7187657088332,0,0,0
24.2,14378.1255608505,32545.1916643473,148.483152246774,5.66542509676527,6.68407048172068,37.1505044215141,3.83988510782977,4.05861822323582,0.82954401962977,0,0,0,17.4295326875851,18.6978134938599,0,0,0
24.3,14398.6213980197,32565.262251694,148.679220173714,5.66542509676527,6.68407048172068,37.150504421514,3.84828191091802,4.06227417413697,0.826951471123813,0,0,0,17.4487910395197,18.6786939838506,0,0,0
