x_mm,y_mm,z_mm
18.665476511864163,-10.666800224863218,6.0
18.665576658848277,-8.00000140621987,6.0
18.66560156579289,-5.333757511351929,6.0
18.66516080784147,-2.6663094937683494,6.0
18.66544824838215,0.0003529274439875883,6.0
18.665737809729173,2.6678264023421963,6.0
18.66660246744205,5.334011806819886,6.0
18.666925636515973,8.000251039644732,6.0
18.66703063561272,10.666513003767317,6.0
21.332376237027557,-5.33341129540489,6.0
21.33249484672019,-2.6666049357878996,6.0
21.33279028873974,0.0001176397841879749,6.0
21.33302557639954,2.666811462599751,6.0
21.333382268125078,5.333392017683468,6.0
-21.333613463104854,-5.331836114643476,12.0
-21.333797631320017,-2.665080198724845,12.0
-21.3338704374173,0.0015622889632768914,12.0
-21.334002360187093,2.668173125831468,12.0
-21.333952164704883,5.334698465710475,12.0
-18.666976682246595,-10.665565413145787,12.0
-18.66690890243709,-7.998493479821175,12.0
-18.667059016859483,-5.331398525914361,12.0
-18.667746633989545,-2.664252434104999,12.0
-18.667879070408976,0.0016350950605570653,12.0
-18.668005298223402,2.66830504860126,12.0
-18.66739356541314,5.334176347054324,12.0
-18.667246452410186,8.001267283079393,12.0
-18.66717204952788,10.66779912364088,12.0
-16.000475191252182,-13.332335918603812,12.0
-16.00083683143562,-10.665159350634731,12.0
-16.00061602991408,10.667242609710344,12.0
-16.000451522939436,13.334324089751645,12.0
-13.333930057898565,-15.99917474480577,12.0
-13.334318541494715,-13.33198388188056,12.0
-13.33343920928848,13.333802357651171,12.0
-13.333595401418988,16.00081467130214,12.0
-10.667341527421264,-18.66608928082078,12.0
-10.667737704104836,-15.998900874618133,12.0
-10.666462460666512,16.00069538081882,12.0
-10.666688782455878,18.667242362332445,12.0
-8.001003667113514,-18.666307288505823,12.0
-8.000083441641019,18.667086899659218,12.0
-5.334441507028553,-21.333109159398262,12.0
-5.334705163574738,-18.66633623884019,12.0
-5.332909440426516,18.667063896932234,12.0
-5.333164359262893,21.333613981626584,12.0
-2.6678734717139596,-21.333122758408543,12.0
-2.6684731898913436,-18.665875173763038,12.0
-2.6666581243337455,18.667566540509384,12.0
-2.666534029292469,21.333563638954814,12.0
-0.0012286055182198002,-21.333251876208536,12.0
-0.0010994877182289118,-18.66595184514981,12.0
0.00010968186503048781,18.6674350374987,12.0
0.00015810591994013242,21.33343954391354,12.0
2.665410550550092,-21.33330872032912,12.0
2.665467394670678,-18.665998939802538,12.0
2.6660217512731696,18.667335414694964,12.0
2.666844506190872,21.33339111985863,12.0
5.332109761087875,-21.333434808370896,12.0
5.332528141863916,-18.666655947632293,12.0
5.333145319566043,18.666663134478597,12.0
5.333612629053305,21.333217632245262,12.0
7.998702530268368,-18.666806553569575,12.0
8.000199575398511,18.666505995643533,12.0
10.665428057036332,-18.66682817072855,12.0
10.665820658281506,-16.00004552938312,12.0
10.666606815008944,16.00042896691174,12.0
10.667213076306998,18.666545446266827,12.0
13.332032913844346,-16.000100022675923,12.0
13.332359371829819,-13.33377158908106,12.0
13.333179392365102,13.333828486997726,12.0
13.333772013070632,15.999947719189993,12.0
15.998687805424696,-13.33343276527336,12.0
15.998699689359018,-10.667174625016566,12.0
15.999820513333862,10.667126326321874,12.0
16.00037779383251,13.333267272246648,12.0
18.665476511864163,-10.666800224863218,12.0
18.665576658848277,-8.00000140621987,12.0
18.66560156579289,-5.333757511351929,12.0
18.66516080784147,-2.6663094937683494,12.0
18.66544824838215,0.0003529274439875883,12.0
18.665737809729173,2.6678264023421963,12.0
18.66660246744205,5.334011806819886,12.0
18.666925636515973,8.000251039644732,12.0
18.66703063561272,10.666513003767317,12.0
21.332376237027557,-5.33341129540489,12.0
21.33249484672019,-2.6666049357878996,12.0
21.33279028873974,0.0001176397841879749,12.0
21.33302557639954,2.666811462599751,12.0
21.333382268125078,5.333392017683468,12.0
