s_index,n_index,z_index,s_mm,n_mm,z_mm,material,tmax_c,t800_down_s,t500_down_s,t8_5_s,valid
0,6,8,-69.02777777777777,-30.875,-5.199999999999999,QT450-10,153.30433817532418,,,,False
0,6,9,-69.02777777777777,-30.875,-4.3999999999999995,QT450-10,153.32942965534056,,,,False
0,6,10,-69.02777777777777,-30.875,-3.5999999999999996,QT450-10,153.3503406340098,,,,False
0,6,11,-69.02777777777777,-30.875,-2.799999999999999,QT450-10,153.36707035104615,,,,False
0,6,12,-69.02777777777777,-30.875,-2.0,QT450-10,153.37961818848646,,,,False
0,6,13,-69.02777777777777,-30.875,-1.1999999999999993,QT450-10,153.38798367693818,,,,False
0,6,14,-69.02777777777777,-30.875,-0.3999999999999986,QT450-10,153.39216650056719,,,,False
0,6,15,-69.02777777777777,-30.875,0.40000000000000036,QT450-10,153.39216650056719,,,,False
0,6,16,-69.02777777777777,-30.875,1.200000000000001,QT450-10,153.38798367693818,,,,False
0,6,17,-69.02777777777777,-30.875,2.0,QT450-10,153.37961818848646,,,,False
0,6,18,-69.02777777777777,-30.875,2.8000000000000007,QT450-10,153.36707035104615,,,,False
0,6,19,-69.02777777777777,-30.875,3.6000000000000014,QT450-10,153.3503406340098,,,,False
0,6,20,-69.02777777777777,-30.875,4.400000000000002,QT450-10,153.32942965534056,,,,False
0,6,21,-69.02777777777777,-30.875,5.199999999999999,QT450-10,153.30433817532418,,,,False
0,6,22,-69.02777777777777,-30.875,6.0,QT450-10,153.27506708939308,,,,False
0,6,23,-69.02777777777777,-30.875,6.800000000000001,QT450-10,153.24161742041835,,,,False
0,6,24,-69.02777777777777,-30.875,7.600000000000001,QT450-10,153.2039903108827,,,,False
0,6,25,-69.02777777777777,-30.875,8.400000000000002,QT450-10,153.1621870152756,,,,False
0,6,26,-69.02777777777777,-30.875,9.200000000000003,QT450-10,153.1162088927901,,,,False
0,6,27,-69.02777777777777,-30.875,10.0,QT450-10,153.06605739982342,,,,False
0,6,28,-69.02777777777777,-30.875,10.8,QT450-10,153.0117340808707,,,,False
0,6,29,-69.02777777777777,-30.875,11.600000000000001,QT450-10,152.95324055568003,,,,False
0,7,0,-69.02777777777777,-30.08653846153846,-11.6,QT450-10,153.05857849529477,,,,False
0,7,1,-69.02777777777777,-30.08653846153846,-10.8,QT450-10,153.11713096913684,,,,False
0,7,2,-69.02777777777777,-30.08653846153846,-10.0,QT450-10,153.17150920762307,,,,False
