time_s,H_q235_j,H_qt_j,H_weld_j,source_q235_j,source_qt_j,source_weld_j,loss_q235_j,loss_qt_j,loss_weld_j,birth_q235_j,birth_qt_j,birth_weld_j,weld_to_qt_j,weld_to_q235_j,mix_q235_j,mix_qt_j,mix_weld_j
21.2,13829.3893178389,31874.8747363197,138.125285679381,5.66542509676539,6.68407048172079,37.1505044215138,3.63515473031875,3.92996989843066,0.774448234919325,0,0,0,16.9398156276117,19.228028747848,1.88343373915682e-14,2.18873817724687e-14,-8.47107592032777e-17
21.3,13850.6136515205,31894.5868443087,138.332446947813,5.66542509676535,6.68407048172076,37.1505044215138,3.64394589045795,3.9338101724054,0.778640970245514,0,0,0,16.96184768152,19.2028544966119,1.55910600155834e-14,-7.75960251844925e-15,-2.17512766898984e-18
21.4,13871.8035965155,31914.3167629314,138.538564035037,5.66542509676534,6.68407048172074,37.1505044215139,3.65275357441273,3.93770147093845,0.783564223356927,0,0,0,16.983549613617,19.1772734928638,-2.13851002439845e-15,-3.78127221855282e-15,8.48959947209304e-18
21.5,13892.959195477,31934.0645242128,138.744167693946,5.66542509676532,6.68407048172073,37.1505044215139,3.66155315765633,3.94159907257452,0.787883843638902,0,0,0,17.0052898738957,19.1517270409824,1.61338405082766e-15,-5.0838711235063e-14,-3.31349653966107e-16
21.6,13914.0825358444,31953.8319239479,138.951705171382,5.66542509676531,6.68407048172072,37.1505044215139,3.67023312388727,3.94530632954578,0.786182946708894,0,0,0,17.0286355842487,19.1281484097955,6.27012650488044e-15,4.47342908998662e-14,1.74993512891831e-16
21.7,13935.1748325622,31973.6197799169,139.16045264611,5.66542509676529,6.68407048172071,37.1505044215139,3.67884671772489,3.94890600932131,0.783347087561604,0,0,0,17.0526914981916,19.1057183570293,-4.78526331172586e-14,7.22532204709171e-13,2.32232611335488e-17
21.8,13956.2366195692,31993.4283042476,139.369686963993,5.66542509676529,6.6840704817207,37.1505044215139,3.68742305326322,3.95245538417118,0.780575879945329,0,0,0,17.0769092349587,19.0837849842017,-1.0532318724286e-13,5.22271172106547e-15,-4.32743838796302e-18
21.9,13977.2680130402,32013.2573855428,139.57888950033,5.66542509676529,6.68407048172069,37.150504421514,3.695980338756,3.95599310982249,0.778349220484002,0,0,0,17.1010039250907,19.0619487348526,-7.89788057222867e-15,1.65893975549245e-14,-8.0138475353999e-17
22,13998.2688776292,32033.1067386353,139.787701101129,5.66542509676528,6.68407048172069,37.150504421514,3.70453060889661,3.95954493272011,0.776895147125704,0,0,0,17.1248275453806,19.0399701233667,3.32844195955934e-14,-2.34246149007117e-14,-3.49988719849557e-17
22.1,14019.2389256928,32052.9759849519,139.995873113298,5.66542509676528,6.68407048172069,37.150504421514,3.7130820734834,3.96312781937049,0.77632368563735,0,0,0,17.1483036561254,19.0177050627273,-5.31212303005253e-15,1.1143114792845e-14,-3.74128629450712e-17
22.2,14040.1777784813,32072.8646981732,140.203233771166,5.66542509676528,6.68407048172069,37.150504421514,3.7216404278201,3.96675271401173,0.776680161432586,0,0,0,17.171395455552,18.9950681418443,-5.89963506137502e-15,-2.08343003250275e-14,3.63136788773311e-17
22.3,14061.085005858,32092.772431853,140.40966640712,5.66542509676528,6.68407048172068,37.1505044215141,3.73020962145341,3.97042634262189,0.777970314912034,0,0,0,17.1940895425286,18.9720119233678,-5.02000876938385e-15,-4.69039282311593e-15,-2.12260103834823e-17
22.4,14081.9601534713,32112.6987371566,140.61509522258,5.66542509676527,6.68407048172068,37.1505044215141,3.7387923301055,3.97415240105008,0.78017350831965,0,0,0,17.2163872246985,18.9485148683664,4.03052937024147e-14,2.00330140303564e-14,-7.90305033194312e-17
22.5,14102.8027622403,32132.6431748781,140.819475732969,5.66542509676527,6.68407048172068,37.150504421514,3.74739026010502,3.97793235302347,0.783250358249291,0,0,0,17.2382995946127,18.9245739536818,-4.54332544717331e-16,-1.15018137005565e-14,-1.48725221252462e-17
22.6,14123.6123828643,32152.6053239339,141.022788101524,5.66542509676527,6.68407048172068,37.150504421514,3.75600435532217,3.98176598065793,0.787147588358081,0,0,0,17.2598445565452,18.900199903566,-2.39984982447048e-15,2.49992690317707e-14,-1.0950283123426e-17
22.7,14144.3885869089,32172.5847875312,141.225032274144,5.66542509676528,6.68407048172068,37.150504421514,3.76463494548024,3.98565177638415,0.791801436900776,0,0,0,17.2810448937098,18.8754139138838,-2.52282660732006e-15,-4.62547486642524e-15,7.06900345856141e-17
22.8,14165.1309753776,32192.5811976838,141.426224249198,5.66542509676527,6.68407048172068,37.150504421514,3.77328185805007,3.98958723186166,0.797140289916975,0,0,0,17.3019269042959,18.8502452483442,3.02114990741472e-15,-2.3549359504188e-15,-1.17198109678197e-15
22.9,14185.8413570344,32212.5961346042,141.628940096322,5.66542509676527,6.68407048172068,37.150504421514,3.78182278503742,3.99335941154535,0.796783358373096,0,0,0,17.3242258515821,18.8267793610632,8.86723011757427e-14,-5.18858300162249e-15,7.87417709635359e-17
23,14206.521232594,32232.6307011433,141.83310132685,5.66542509676527,6.68407048172068,37.1505044215141,3.7902815495354,3.99699845214344,0.794116647636715,0,0,0,17.3474945109331,18.8047320289232,4.41602232443162e-15,2.94907841270525e-15,-9.15060280830661e-18
23.1,14227.171340748,32252.6852740303,142.037950556873,5.66542509676527,6.68407048172068,37.150504421514,3.79869404244204,4.00056987155852,0.791205789534327,0,0,0,17.3710722784656,18.783377119335,-4.97516396160459e-15,-1.20372829995176e-14,-1.88364880876306e-16
23.2,14247.7919236406,32272.759826506,142.242902372237,5.66542509676527,6.68407048172068,37.150504421514,3.80708171400003,4.00411814777881,0.788712927323316,0,0,0,17.3946001434972,18.7622395308987,-4.48145658178351e-14,-1.2397301060025e-15,2.96538823295442e-17
23.3,14268.3829234075,32292.8541157733,142.447547871226,5.66542509676527,6.68407048172068,37.150504421514,3.81545848999977,4.00767301253912,0.786933936303155,0,0,0,17.4178917998753,18.741033181796,-5.60654259014883e-14,2.26298619913609e-14,-1.7904476559943e-17
23.4,14288.9441008119,32312.9677826813,142.651603766151,5.66542509676527,6.68407048172068,37.1505044215141,3.8238337827123,4.01125413986562,0.786011841858249,0,0,0,17.4408505679051,18.7195861122446,-9.06687467680532e-16,-1.26992465727913e-14,-4.11339316219186e-17
23.5,14309.4751073794,32333.1004071061,142.854873769463,5.66542509676527,6.68407048172068,37.1505044215141,3.83221410115413,4.01487433807221,0.78601053695847,0,0,0,17.4634282830147,18.6977955936739,-4.71399955525529e-15,-1.53605175557686e-14,-2.84558601047714e-17
23.6,14329.9755313446,32353.2515406848,143.057223241551,5.66542509676527,6.68407048172068,37.1505044215141,3.84060397736906,4.0185416452657,0.786947333455453,0,0,0,17.4856047440153,18.6756028674593,-2.25655749901149e-15,-2.48116777127291e-14,9.57974146312116e-17
23.7,14350.4449285117,32373.4207273956,143.258562718524,5.66542509676527,6.68407048172068,37.150504421514,3.8490065250394,4.0222607036892,0.78880938883111,0,0,0,17.5073769345225,18.6529786167692,3.63042554505045e-14,-1.00980519931355e-14,-6.4102288777903e-17
23.8,14370.8828440368,32393.6075172486,143.45883697244,5.66542509676527,6.68407048172069,37.150504421514,3.85742379318749,4.02603367554985,0.791562872198871,0,0,0,17.528753048526,18.6299142425404,5.51511118037446e-15,-7.65264699280648e-15,-2.84666597748489e-17
