x_mm,y_mm,z_mm
-18.66738433994958,10.667074128743721,6.0
-16.000435094488605,-13.332987110686037,6.0
-16.000887854745585,-10.665843894838632,6.0
-16.000825623936677,10.666662552378916,6.0
-16.000766145053205,13.333750082122252,6.0
-13.333759337728841,-15.999675264471977,6.0
-13.334260321228001,-13.332506588704977,6.0
-13.333761774149519,13.333391903587836,6.0
-13.334044041112348,16.000396274491536,6.0
-10.667030018121393,-18.666436861384067,6.0
-10.66755331832609,-15.999265094299927,6.0
-10.666926188559385,16.000416861906555,6.0
-10.667283245581919,18.666966229658883,6.0
-8.00067598883535,-18.66650643580558,6.0
-8.000687708816217,18.666937081449763,6.0
-5.333966620357175,-21.333169578189235,6.0
-5.334356853156664,-18.666402523299375,6.0
-5.333528805630862,18.667029746567078,6.0
-5.333912616233538,21.333578928479778,6.0
-2.667380140223339,-21.333056050319723,6.0
-2.6681031922180267,-18.66583215308391,6.0
-2.667360594621951,18.667642571444798,6.0
-2.667304802987036,21.333625770222184,6.0
-0.0007144844645659167,-21.333081667468477,6.0
-0.0006888673158113506,-18.665819075601988,6.0
-0.0006244941351868566,18.667588314930374,6.0
-0.0006349406028795028,21.33356997858727,6.0
2.6659479577731835,-21.333049268335014,6.0
2.6659155586397203,-18.665784360073406,6.0
2.665179428502529,18.667555590421312,6.0
2.6660316251018767,21.33358042505496,6.0
5.3326652897128906,-21.33310525290209,6.0
5.333017610041902,-18.666336587224293,6.0
5.33232190462025,18.666879968334417,6.0
5.3327897020607455,21.333431090123607,6.0
7.999243116132656,-18.66643021924002,6.0
7.999388766651564,18.6667424962881,6.0
10.665974305624593,-18.66641492414978,6.0
10.666310787165635,-15.999643925705708,6.0
10.665797534353489,16.000718835079084,6.0
10.666414138994446,18.666806040783996,6.0
13.332560313294527,-15.999669035162787,6.0
13.332834013076384,-13.333322527461334,6.0
13.332406184545246,13.334138705838297,6.0
13.332991300832145,16.000232662734675,6.0
15.999180520777852,-13.332990566970887,6.0
15.999126249091892,-10.666734756264592,6.0
15.999108865063926,10.667449246502862,6.0
15.999632077979655,13.333576715789963,6.0
18.665902895146864,-10.666340955844184,6.0
18.665916034108186,-7.999579057061829,6.0
18.6658280612797,-5.333357628640923,6.0
18.66525288250603,-2.666089584178386,6.0
18.665345989719587,0.0005432602653498196,6.0
18.66542509520887,2.668090637161402,6.0
18.666145883981738,5.334287250193188,6.0
18.666338616798274,8.000551241203457,6.0
18.66634022275242,10.666842448044486,6.0
21.332606604049413,-5.332952061489049,6.0
21.332580802879047,-2.6661906065110053,6.0
21.332681825211665,0.0005037586117652878,6.0
21.33272132686525,2.667191165563051,6.0
21.33292471395037,5.333778502139359,6.0
-21.333774117005532,-5.332787694870741,12.0
-21.333949137739687,-2.6660499628317895,12.0
-21.33397841302118,0.0005963208387130915,12.0
-21.334067534531744,2.6672357129955544,12.0
-21.334033510525327,5.333809124369304,12.0
-18.667052450017923,-10.666370673492553,12.0
-18.667042743889976,-7.99936802997476,12.0
-18.667208523144975,-5.332334766788754,12.0
-18.667862357812872,-2.6652363118012166,12.0
-18.667939400827873,0.000625596120203234,12.0
-18.668031199707684,2.667324834506121,12.0
-18.66747204250947,5.333400695196073,12.0
-18.667379765843535,8.000505355935816,12.0
-18.66738433994958,10.667074128743721,12.0
-16.000435094488605,-13.332987110686037,12.0
-16.000887854745585,-10.665843894838632,12.0
-16.000825623936677,10.666662552378916,12.0
-16.000766145053205,13.333750082122252,12.0
-13.333759337728841,-15.999675264471977,12.0
-13.334260321228001,-13.332506588704977,12.0
-13.333761774149519,13.333391903587836,12.0
-13.334044041112348,16.000396274491536,12.0
-10.667030018121393,-18.666436861384067,12.0
-10.66755331832609,-15.999265094299927,12.0
-10.666926188559385,16.000416861906555,12.0
-10.667283245581919,18.666966229658883,12.0
-8.00067598883535,-18.66650643580558,12.0
-8.000687708816217,18.666937081449763,12.0
-5.333966620357175,-21.333169578189235,12.0
-5.334356853156664,-18.666402523299375,12.0
-5.333528805630862,18.667029746567078,12.0
-5.333912616233538,21.333578928479778,12.0
-2.667380140223339,-21.333056050319723,12.0
-2.6681031922180267,-18.66583215308391,12.0
-2.667360594621951,18.667642571444798,12.0
-2.667304802987036,21.333625770222184,12.0
-0.0007144844645659167,-21.333081667468477,12.0
-0.0006888673158113506,-18.665819075601988,12.0
-0.0006244941351868566,18.667588314930374,12.0
-0.0006349406028795028,21.33356997858727,12.0
2.6659479577731835,-21.333049268335014,12.0
2.6659155586397203,-18.665784360073406,12.0
2.665179428502529,18.667555590421312,12.0
2.6660316251018767,21.33358042505496,12.0
5.3326652897128906,-21.33310525290209,12.0
5.333017610041902,-18.666336587224293,12.0
5.33232190462025,18.666879968334417,12.0
5.3327897020607455,21.333431090123607,12.0
7.999243116132656,-18.66643021924002,12.0
7.999388766651564,18.6667424962881,12.0
10.665974305624593,-18.66641492414978,12.0
10.666310787165635,-15.999643925705708,12.0
10.665797534353489,16.000718835079084,12.0
10.666414138994446,18.666806040783996,12.0
13.332560313294527,-15.999669035162787,12.0
13.332834013076384,-13.333322527461334,12.0
13.332406184545246,13.334138705838297,12.0
13.332991300832145,16.000232662734675,12.0
15.999180520777852,-13.332990566970887,12.0
15.999126249091892,-10.666734756264592,12.0
15.999108865063926,10.667449246502862,12.0
15.999632077979655,13.333576715789963,12.0
18.665902895146864,-10.666340955844184,12.0
18.665916034108186,-7.999579057061829,12.0
18.6658280612797,-5.333357628640923,12.0
18.66525288250603,-2.666089584178386,12.0
18.665345989719587,0.0005432602653498196,12.0
18.66542509520887,2.668090637161402,12.0
18.666145883981738,5.334287250193188,12.0
18.666338616798274,8.000551241203457,12.0
18.66634022275242,10.666842448044486,12.0
21.332606604049413,-5.332952061489049,12.0
21.332580802879047,-2.6661906065110053,12.0
21.332681825211665,0.0005037586117652878,12.0
21.33272132686525,2.667191165563051,12.0
21.33292471395037,5.333778502139359,12.0
