time_s,probe,s_mm,n_mm,z_mm,material_id,birth_fraction,elmer_common_c,fvm_common_c,delta_common_c,elmer_native_c,fvm_native_c,delta_native_c
21.5,qt_near_interface,0.0,-0.2,-0.2,2,1.0,816.8193323330447,920.527422931453,-103.70809059840826,828.4315831468713,920.527422931454,-92.09583978458272
21.5,qt_far,0.0,-1.0,-1.0,2,1.0,723.9451566345651,781.0612470906141,-57.11609045604894,723.837577665951,781.061247090614,-57.223669424662944
21.5,q235_near_interface,0.0,0.2,0.0,1,1.0,711.9346255408288,726.8770073588362,-14.942381818007334,743.8753076872076,726.877007358836,16.99830032837167
21.5,q235_far,0.0,1.0,0.0,1,1.0,620.5945557921651,633.4343513751475,-12.839795582982333,636.1018439682606,633.434351375147,2.667492593113593
21.5,line_00,0.0,-1.5,-0.5,2,1.0,784.8060108867959,833.4361726685614,-48.63016178176554,864.8600060728893,nan,nan
21.5,line_01,0.0,-1.4,-0.4,2,1.0,814.3788504507864,864.834660335442,-50.45580988465554,904.3157609019014,nan,nan
21.5,line_02,0.0,-1.3,-0.3,2,1.0,831.9069423614379,886.6343467704008,-54.72740440896291,943.8433853915545,nan,nan
21.5,line_03,0.0,-1.2,-0.2,2,1.0,850.1385569019268,909.0596474969883,-58.921090595061514,971.292045891552,nan,nan
21.5,line_04,0.0,-1.1,-0.1,2,1.0,864.3035154054962,930.473818725104,-66.1703033196078,996.4020682878385,nan,nan
21.5,line_05,0.0,-1.0,0.0,3,1.0,925.4210912902658,1063.403195384584,-137.98210409431817,1018.026214080722,nan,nan
21.5,line_06,0.0,-0.9,0.1,3,1.0,992.9311256663366,1132.6311445164717,-139.70001885013517,1066.7286711416177,nan,nan
21.5,line_07,0.0,-0.8,0.2,3,1.0,1023.0370907747221,1160.5387754473516,-137.5016846726295,1102.6886988842891,nan,nan
21.5,line_08,0.0,-0.7,0.3,3,1.0,1049.5830140680932,1184.4300812918589,-134.84706722376563,1125.6721103806287,nan,nan
21.5,line_09,0.0,-0.6,0.4,3,1.0,1055.3639786006288,1185.222516058699,-129.85853745807026,1138.057300804171,nan,nan
21.5,line_10,0.0,-0.5,0.5,3,1.0,1053.3970617705324,1177.2999283422957,-123.9028665717633,1136.305790411723,nan,nan
21.5,line_11,0.0,-0.4,0.6,3,1.0,1046.6704002187494,1164.1872778793286,-117.51687766057921,1121.4262252954293,nan,nan
21.5,line_12,0.0,-0.3,0.7,3,1.0,1024.3040066584251,1134.0614758661136,-109.75746920768847,1095.8306848172174,nan,nan
21.5,line_13,0.0,-0.2,0.8,3,1.0,991.8024471576832,1092.5181495238742,-100.71570236619095,1057.5431982510288,nan,nan
21.5,line_14,0.0,-0.1,0.9,3,1.0,945.4987238867578,1039.088237776261,-93.58951388950311,1007.3599201541085,nan,nan
21.5,line_15,0.0,0.0,1.0,1,1.0,836.7827803187918,867.4447978617757,-30.662017542983904,946.1002387096238,nan,nan
21.5,line_16,0.0,0.1,1.1,1,1.0,823.0417388445645,852.5066857366015,-29.464946892037005,926.6349816846297,nan,nan
21.5,line_17,0.0,0.2,1.2,1,1.0,809.0491100818306,836.894708745259,-27.845598663428405,901.2299351286805,nan,nan
21.5,line_18,0.0,0.3,1.3,1,1.0,800.3938139188183,827.8118986716544,-27.41808475283608,869.8529473521249,nan,nan
21.5,line_19,0.0,0.4,1.4,1,1.0,780.5395748942185,806.1303985875759,-25.59082369335738,838.1424026570111,nan,nan
21.5,line_20,0.0,0.5,1.5,1,1.0,762.3055882897595,786.3982810547996,-24.092692765040056,802.3492114797913,nan,nan
21.5,line_21,0.0,0.6,1.6,1,1.0,741.7217015982363,763.987291162582,-22.265589564345646,765.5677261488803,nan,nan
21.5,line_22,0.0,0.7,1.7,1,1.0,717.7566358863447,738.2862387939097,-20.529602907564936,731.9829238840767,nan,nan
21.5,line_23,0.0,0.8,1.8,1,1.0,694.2482241335256,713.0799192349338,-18.831695101408172,706.8273066720568,nan,nan
21.5,line_24,0.0,0.9,1.9,1,1.0,671.5640121834128,690.3766728725838,-18.81266068917091,688.3958134252656,nan,nan
21.5,line_25,0.0,1.0,2.0,1,1.0,649.1744494754146,667.1570289932836,-17.982579517869,670.5578725930965,nan,nan
21.6,weld_center,0.0,-0.5,0.5,3,1.0,1053.5913424827993,1174.573274104747,-120.98193162194775,1133.754773182284,1174.57327410475,-40.818500922466
21.6,qt_near_interface,0.0,-0.2,-0.2,2,1.0,819.1222191501871,921.8308927142145,-102.70867356402744,830.336259870233,921.830892714215,-91.494632843982
21.6,qt_far,0.0,-1.0,-1.0,2,1.0,726.2367076094,782.8603963042349,-56.62368869483487,726.3685619243371,782.860396304235,-56.49183437989791
21.6,q235_near_interface,0.0,0.2,0.0,1,1.0,714.4779486484985,728.8376015334032,-14.35965288490479,746.3087225828235,728.837601533403,17.471121049420503
21.6,q235_far,0.0,1.0,0.0,1,1.0,623.4383295162108,635.9868297754927,-12.54850025928181,639.0227272273576,635.986829775493,3.035897451864571
21.700000000000003,weld_center,0.0,-0.5,0.5,3,1.0,1052.233273252818,1169.7057170080118,-117.47244375519381,1128.6391413017489,1169.7057170080097,-41.06657570626089
21.700000000000003,qt_near_interface,0.0,-0.2,-0.2,2,1.0,820.3699843125656,921.5086518051464,-101.1386674925808,830.74341850347,921.508651805147,-90.76523330167697
21.700000000000003,qt_far,0.0,-1.0,-1.0,2,1.0,727.7137156036227,783.4932248677152,-55.77950926409244,727.8575000813275,783.493224867715,-55.635724786387414
21.700000000000003,q235_near_interface,0.0,0.2,0.0,1,1.0,716.2701489954271,729.8415179285649,-13.57136893313782,747.6006871056331,729.841517928565,17.759169177068088
21.700000000000003,q235_far,0.0,1.0,0.0,1,1.0,625.7841229198932,637.8777695697338,-12.093646649840593,641.265148482361,637.877769569734,3.387378912627014
21.8,weld_center,0.0,-0.5,0.5,3,1.0,1049.7346877808702,1163.4043715327794,-113.66968375190913,1121.8218396439668,1163.40437153278,-41.582531888813264
21.8,qt_near_interface,0.0,-0.2,-0.2,2,1.0,820.7866324095503,920.0177902682826,-99.23115785873233,830.0346093078027,920.017790268283,-89.98318096048024
21.8,qt_far,0.0,-1.0,-1.0,2,1.0,728.527403485417,783.2418264336159,-54.71442294819883,728.5014132489533,783.241826433616,-54.74041318466266
21.8,q235_near_interface,0.0,0.2,0.0,1,1.0,717.4605965019553,730.1420644013197,-12.681467899364407,748.0169529758656,730.14206440132,17.874888574545594
21.8,q235_far,0.0,1.0,0.0,1,1.0,627.7055320852741,639.2517066202353,-11.54617453496121,642.9440768529412,639.251706620235,3.692370232706139
21.900000000000002,weld_center,0.0,-0.5,0.5,3,1.0,1046.3272954673948,1156.0233958907684,-109.69610042337354,1113.7706006828553,1156.0233958907697,-42.25279520791446
21.900000000000002,qt_near_interface,0.0,-0.2,-0.2,2,1.0,820.5263325507489,917.637257296216,-97.11092474546717,828.4719643751774,917.6372572962168,-89.1652929210394
21.900000000000002,qt_far,0.0,-1.0,-1.0,2,1.0,728.7849171691715,782.2903014850366,-53.50538431586506,728.4575390456536,782.290301485037,-53.83276243938349
21.900000000000002,q235_near_interface,0.0,0.2,0.0,1,1.0,718.1536457007006,729.8938034708217,-11.740157770121073,747.7511221773335,729.893803470822,17.857318706511478
21.900000000000002,q235_far,0.0,1.0,0.0,1,1.0,629.2624626255104,640.208107385164,-10.945644759653646,644.1572599830998,640.208107385164,3.9491525979358357
22.0,weld_center,0.0,-0.5,0.5,3,1.0,1042.154249285399,1147.7625698672496,-105.60832058185065,1104.7561412694474,1147.76256986725,-43.006428597802596
22.0,qt_near_interface,0.0,-0.2,-0.2,2,1.0,819.6934106229035,914.5371666450862,-94.84375602218279,826.2272106050772,914.537166645087,-88.30995604000987
22.0,qt_far,0.0,-1.0,-1.0,2,1.0,728.5624419245835,780.7592453929961,-52.19680346841267,727.8416379761932,780.759245392996,-52.917607416802866
22.0,q235_near_interface,0.0,0.2,0.0,1,1.0,718.4208617353984,729.1924545582176,-10.77159282281923,746.9339578465359,729.192454558218,17.741503288317972
22.0,q235_far,0.0,1.0,0.0,1,1.0,630.5000631998679,640.8132058056375,-10.313142605769599,644.9781257288481,640.813205805637,4.164919923211073
22.0,line_00,0.0,-1.5,-0.5,2,1.0,785.9056852116448,828.8771369745554,-42.97145176291053,854.4410197219024,nan,nan
22.0,line_01,0.0,-1.4,-0.4,2,1.0,814.4500247274196,858.7221267345803,-44.2721020071607,891.0826898798398,nan,nan
22.0,line_02,0.0,-1.3,-0.3,2,1.0,831.4871426245141,879.5433321620538,-48.056189537539694,927.9083737386599,nan,nan
22.0,line_03,0.0,-1.2,-0.2,2,1.0,849.2131436077802,900.9708669683616,-51.757723360581394,953.7303227426348,nan,nan
22.0,line_04,0.0,-1.1,-0.1,2,1.0,863.1450080450486,921.5234797319961,-58.37847168694748,977.5330363052403,nan,nan
22.0,line_05,0.0,-1.0,0.0,3,1.0,921.4889171350122,1043.0801027344642,-121.59118559945193,998.2301177325668,nan,nan
22.0,line_06,0.0,-0.9,0.1,3,1.0,985.169616433413,1107.0795542681026,-121.90993783468957,1042.0457652745506,nan,nan
22.0,line_07,0.0,-0.8,0.2,3,1.0,1013.5862290344642,1132.7979761812487,-119.21174714678455,1074.7096914218314,nan,nan
22.0,line_08,0.0,-0.7,0.3,3,1.0,1038.6179166407107,1154.7517856729685,-116.13386903225773,1095.7749058428108,nan,nan
22.0,line_09,0.0,-0.6,0.4,3,1.0,1044.0356386662836,1155.2806059895543,-111.24496732327066,1106.4580982900973,nan,nan
22.0,line_10,0.0,-0.5,0.5,3,1.0,1042.154249285399,1147.7625698672496,-105.60832058185065,1104.756141269444,nan,nan
22.0,line_11,0.0,-0.4,0.6,3,1.0,1035.7221630481606,1135.2983680130171,-99.57620496485652,1091.178052142648,nan,nan
22.0,line_12,0.0,-0.3,0.7,3,1.0,1014.4637152367849,1107.0665731919783,-92.60285795519337,1067.330510243091,nan,nan
22.0,line_13,0.0,-0.2,0.8,3,1.0,983.8148304020209,1068.4706102369844,-84.65577983496348,1032.4631182678784,nan,nan
22.0,line_14,0.0,-0.1,0.9,3,1.0,940.080589900948,1018.7542745771271,-78.67368467617916,986.9287431968137,nan,nan
22.0,line_15,0.0,0.0,1.0,1,1.0,837.325518834667,860.5902174390704,-23.264698604403407,931.2802105326462,nan,nan
22.0,line_16,0.0,0.1,1.1,1,1.0,824.1167389796228,846.4842050006855,-22.367466021062683,912.9438857395864,nan,nan
22.0,line_17,0.0,0.2,1.2,1,1.0,810.617392100089,831.692426366584,-21.07503426649498,889.291116923577,nan,nan
22.0,line_18,0.0,0.3,1.3,1,1.0,802.2778416582228,823.0975434585006,-20.819701800277812,860.2795282307375,nan,nan
22.0,line_19,0.0,0.4,1.4,1,1.0,783.2536271434833,802.6851286651254,-19.431501521642076,831.1196770820527,nan,nan
22.0,line_20,0.0,0.5,1.5,1,1.0,765.7952153119119,784.1170940797346,-18.32187876782268,798.3977420990361,nan,nan
22.0,line_21,0.0,0.6,1.6,1,1.0,746.109080215688,763.0562777765622,-16.9471975608742,764.8685207966623,nan,nan
22.0,line_22,0.0,0.7,1.7,1,1.0,723.2452852625692,738.9655498024149,-15.720264539845743,734.3233303800317,nan,nan
22.0,line_23,0.0,0.8,1.8,1,1.0,700.8196907670718,715.3406794330742,-14.520988666002381,711.0731730869375,nan,nan
22.0,line_24,0.0,0.9,1.9,1,1.0,679.1013703197726,694.0254703504314,-14.924100030658792,693.5818523984987,nan,nan
22.0,line_25,0.0,1.0,2.0,1,1.0,657.7177378359975,672.2555942218091,-14.537856385811665,676.6793654728976,nan,nan
22.1,weld_center,0.0,-0.5,0.5,3,1.0,1037.3130981756278,1138.7494492614383,-101.43635108581043,1094.948406848261,1138.74944926144,-43.801042413179175
22.1,qt_near_interface,0.0,-0.2,-0.2,2,1.0,818.3608182372312,910.8269813397596,-92.46616310252841,823.4145246800726,910.826981339761,-87.41245665968836
22.1,qt_far,0.0,-1.0,-1.0,2,1.0,727.9158074772595,778.7307870005407,-50.81497952328118,726.73758282822,778.730787000541,-51.99320417232104
22.1,q235_near_interface,0.0,0.2,0.0,1,1.0,718.3128735899218,728.1008050708538,-9.787931480932002,745.6538012481651,728.100805070854,17.552996177311115
22.1,q235_far,0.0,1.0,0.0,1,1.0,631.4521409577983,641.1122574464669,-9.660116488668564,645.4601427231131,641.112257446467,4.347885276646139
22.200000000000003,weld_center,0.0,-0.5,0.5,3,1.0,1031.8769347674215,1129.0756169221681,-97.19868215474662,1084.4640100097727,1129.0756169221695,-44.61160691239684
22.200000000000003,qt_near_interface,0.0,-0.2,-0.2,2,1.0,816.5824731742371,906.5827907097671,-90.00031753553003,820.113378789268,906.5827907097679,-86.46941192049985
22.200000000000003,qt_far,0.0,-1.0,-1.0,2,1.0,726.8877795663243,776.2641192746889,-49.37633970836464,725.2072418502576,776.2641192746889,-51.05687742443138
22.200000000000003,q235_near_interface,0.0,0.2,0.0,1,1.0,717.8674474508362,726.6632515297456,-8.795804078909441,743.9725961122989,726.6632515297459,17.309344582552967
